"zip_code_prefix","city","state","lat","lng"
"194",presidente venceslau,sp,-21.877070724991786,-51.84475426419461
"194",presidente epitacio,sp,-21.767791500000005,-52.11801224999999
"194",maraba paulista,sp,-22.10962889945759,-51.96935925547876
"194",presidente venceslau,sp,-21.876761006663195,-51.84509077248287
"194",maraba paulista,sp,-22.108565771037433,-51.96881607632084
"194",presidente venceslau,sp,-21.870712103385024,-51.84553805360348
"194",piquerobi,sp,-21.886429521159606,-51.72713028880548
"194",presidente epitacio,sp,-21.797659782981032,-52.12137137286529
"194",presidente epitacio,sp,-21.771377036803816,-52.10828866601368
"194",presidente epitacio,sp,-21.766676796275938,-52.10611282288285
"194",presidente venceslau,sp,-21.886604335948558,-51.839346495067325
"194",presidente venceslau,sp,-21.88225826795362,-51.84442944501942
"194",presidente venceslau,sp,-21.873385204882577,-51.850737834922754
"194",presidente venceslau,sp,-21.86198767674984,-51.83516236425909
"194",presidente venceslau,sp,-21.874218290869287,-51.855733339347516
"194",presidente venceslau,sp,-21.871231470088315,-51.84614232263079
"194",presidente venceslau,sp,-21.865972956825527,-51.847593774554184
"194",presidente venceslau,sp,-21.873501551145793,-51.85966423831517
"194",presidente venceslau,sp,-21.87808397267882,-51.84408093756815
"194",presidente venceslau,sp,-21.88106040026667,-51.85377143921885
"194",presidente epitacio,sp,-21.7795956147239,-52.146047098806775
"194",presidente epitacio,sp,-21.763217893579334,-52.11302192778847
"194",presidente venceslau,sp,-21.875743596882497,-51.84254592535984
"194",presidente venceslau,sp,-21.876409450159485,-51.84384151855204
"194",presidente venceslau,sp,-21.881815938792947,-51.84584007846774
"194",presidente venceslau,sp,-21.87207010241348,-51.84793857600198
"194",presidente epitacio,sp,-21.779005109923432,-52.124833978530866
"194",presidente venceslau,sp,-21.8741000255071,-51.853947858998716
"194",presidente venceslau,sp,-21.887493280596157,-51.83427128495278
"194",piquerobi,sp,-21.775169835401893,-51.67182728743497
"194",presidente venceslau,sp,-21.87707234681477,-51.83244087098738
"194",presidente epitacio,sp,-21.7651003085475,-52.135295524080654
"194",presidente venceslau,sp,-21.870041160934406,-51.84389305228879
"194",presidente venceslau,sp,-21.86495841912629,-51.84632117828569
"194",presidente venceslau,sp,-21.863865673900353,-51.84588149999999
"194",presidente epitacio,sp,-21.773190540456756,-52.11884359029698
"194",presidente venceslau,sp,-21.872213959373866,-51.85184046946368
"194",presidente venceslau,sp,-21.88045423153171,-51.8420984537222
"194",piquerobi,sp,-21.889631387381854,-51.73214366728316
"194",presidente venceslau,sp,-21.875684374222107,-51.83448861626664
"194",presidente epitacio,sp,-21.77162724290374,-52.10789924968225
"194",presidente epitacio,sp,-21.774096947096815,-52.11489359546365
"194",presidente venceslau,sp,-21.8736583999805,-51.83507327232583
"194",presidente venceslau,sp,-21.88562228607615,-51.83463510170127
"194",presidente venceslau,sp,-21.872493591829176,-51.845676923088156
"194",presidente venceslau,sp,-21.870136685890927,-51.85138128326165
"194",presidente epitacio,sp,-21.772977879150762,-52.10954392503428
"194",presidente venceslau,sp,-21.868375835716705,-51.83947758293121
"194",presidente venceslau,sp,-21.875802017443945,-51.84217116269435
"194",presidente venceslau,sp,-21.871482743937765,-51.848212146992076
"194",piquerobi,sp,-21.888230842200738,-51.72885860281703
"194",presidente venceslau,sp,-21.884920488660452,-51.83630137750223
"194",presidente venceslau,sp,-21.87674623481166,-51.847474800415156
"194",piquerobi,sp,-21.88593453736731,-51.7333218227857
"194",presidente venceslau,sp,-21.872098117971483,-51.84645422266184
"194",piquerobi,sp,-21.886451441365132,-51.7289535
"194",presidente epitacio,sp,-21.76730994372072,-52.10498021658207
"194",maraba paulista,sp,-22.10406759235532,-51.96740739681827
"194",presidente venceslau,sp,-21.868415382433305,-51.84744669874175
"194",presidente venceslau,sp,-21.887450704969826,-51.83480358982136
"194",presidente venceslau,sp,-21.862021749468877,-51.834317235446605
"194",piquerobi,sp,-21.885943884654804,-51.734308420582416
"194",presidente venceslau,sp,-21.88544938163065,-51.85465443310202
"194",presidente venceslau,sp,-21.875981428451144,-51.831766762350796
"194",presidente venceslau,sp,-21.88106040026667,-51.85377143921885
"194",presidente epitacio,sp,-21.779005109923432,-52.124833978530866
"194",presidente venceslau,sp,-21.887708756365484,-51.83578682320251
"194",presidente epitacio,sp,-21.772977879150762,-52.10954392503428
"194",caiua,sp,-21.829267614933997,-51.9898602638005
"194",presidente venceslau,sp,-21.887243111802864,-51.840525658881006
"194",caiua,sp,-21.830133047747562,-51.9927289587042
"194",presidente epitacio,sp,-21.76663262580196,-52.13999863940418
"194",presidente venceslau,sp,-21.87674623481166,-51.847474800415156
"194",presidente venceslau,sp,-21.883760861272957,-51.83463144647351
"194",presidente venceslau,sp,-21.886045583713955,-51.85532188880792
"194",caiua,sp,-21.831345278602072,-51.990109585039505
"194",presidente epitacio,sp,-21.771151231348764,-52.1112423049393
"194",presidente venceslau,sp,-21.88032658841462,-51.847288567504016
"194",presidente epitacio,sp,-21.783096233281835,-52.135320020578504
"194",presidente venceslau,sp,-21.87068627831266,-51.85091134757553
"194",presidente epitacio,sp,-21.771327342625902,-52.13972356186648
"194",presidente venceslau,sp,-21.875475967992628,-51.845440280938135
"194",presidente epitacio,sp,-21.767035385911523,-52.10261820433648
"194",presidente venceslau,sp,-21.884499041903158,-51.8352215868462
"194",maraba paulista,sp,-22.10962889945759,-51.96935925547876
"194",presidente epitacio,sp,-21.7811295,-52.11950625
"194",presidente epitacio,sp,-21.76730738565861,-52.10086906492082
"194",presidente epitacio,sp,-21.767791500000005,-52.11801224999999
"194",presidente venceslau,sp,-21.880800232602567,-51.84796220895857
"194",presidente epitacio,sp,-21.772896074965722,-52.10945787915076
"194",presidente epitacio,sp,-21.770035341219216,-52.14051931796383
"194",presidente venceslau,sp,-21.882194077885064,-51.83209155189829
"194",presidente venceslau,sp,-21.88419784221118,-51.83133571100201
"194",presidente venceslau,sp,-21.876605058004564,-51.8479033944042
"194",presidente venceslau,sp,-21.873802911439864,-51.8592922274043
"194",presidente venceslau,sp,-21.887924837209898,-51.8375437825281
"194",presidente venceslau,sp,-21.87207010241348,-51.84793857600198
"194",presidente epitacio,sp,-21.775332564128416,-52.11941164294617
"194",presidente venceslau,sp,-21.88677432921499,-51.834714998234986
"194",presidente epitacio,sp,-21.768655731557505,-52.110183141766164
"194",presidente venceslau,sp,-21.869904345188928,-51.84146814229881
"194",presidente venceslau,sp,-21.87810806639502,-51.84137370479975
"194",presidente epitacio,sp,-21.762055112384758,-52.10359670295851
"194",presidente venceslau,sp,-21.869031885826075,-51.83773379294072
"194",presidente venceslau,sp,-21.88163348968339,-51.83811614994333
"194",presidente epitacio,sp,-21.771051054645852,-52.11971871805352
"194",presidente venceslau,sp,-21.871231470088315,-51.84614232263079
"194",presidente venceslau,sp,-21.87469358576451,-51.83282749220393
"194",presidente venceslau,sp,-21.880855699582174,-51.84583273887363
"194",presidente epitacio,sp,-21.764682311320776,-52.10526239039408
"194",presidente epitacio,sp,-21.773944054154214,-52.11850210379599
"194",presidente epitacio,sp,-21.767791500000005,-52.11801224999999
"194",presidente epitacio,sp,-21.773881490546795,-52.11821684689596
"194",presidente epitacio,sp,-21.772660500000004,-52.10976375
"194",presidente venceslau,sp,-21.87726692780665,-51.8380771707146
"194",presidente venceslau,sp,-21.87109914073962,-51.84365440010991
"194",presidente epitacio,sp,-21.772977879150762,-52.10954392503428
"194",presidente epitacio,sp,-21.76182967809301,-52.10724503935897
"194",presidente venceslau,sp,-21.867280759335177,-51.84399205271156
"194",presidente epitacio,sp,-21.7845338728188,-52.12070983157985
"194",presidente venceslau,sp,-21.874633677505514,-51.837611286807
"194",presidente venceslau,sp,-21.863170557250445,-51.852303429196674
"194",presidente venceslau,sp,-21.881643293809798,-51.838736853693185
"194",presidente epitacio,sp,-21.75987659433282,-52.11231149471613
"194",presidente epitacio,sp,-21.778638136536745,-52.12446754166574
"194",presidente venceslau,sp,-21.86807581062629,-51.84252930362058
"194",presidente venceslau,sp,-21.876605058004564,-51.8479033944042
"194",maraba paulista,sp,-22.110294153671074,-51.96853671845102
"194",presidente epitacio,sp,-21.772466999999992,-52.112585249999995
"194",presidente epitacio,sp,-21.767012133871948,-52.097856042300656
"194",presidente venceslau,sp,-21.886556050658307,-51.842248992598655
"194",piquerobi,sp,-21.88810760281704,-51.72886215779925
"194",presidente epitacio,sp,-21.783503055172496,-52.120980285168244
"194",presidente venceslau,sp,-21.874218290869287,-51.855733339347516
"194",presidente venceslau,sp,-21.880853159007543,-51.84801937415736
"194",presidente venceslau,sp,-21.88474454523941,-51.85720151385117
"194",presidente epitacio,sp,-21.776448838190685,-52.10768292842696
"194",presidente venceslau,sp,-21.860325425323563,-51.831687870444384
"194",presidente venceslau,sp,-21.876836372087045,-51.84259257560833
"194",presidente venceslau,sp,-21.881679337575648,-51.82758081293567
"194",presidente epitacio,sp,-21.786529954389227,-52.11526857061333
"194",presidente epitacio,sp,-21.779021444839422,-52.12495106128937
"194",presidente venceslau,sp,-21.884875876107138,-51.85537880900844
"194",presidente venceslau,sp,-21.878049562704877,-51.84795661616532
"194",presidente venceslau,sp,-21.883113149898325,-51.85691601794827
"194",presidente venceslau,sp,-21.876535024096825,-51.847284760621086
"194",presidente venceslau,sp,-21.875430235076106,-51.84450064975861
"194",presidente venceslau,sp,-21.873466578134273,-51.84728777290633
"194",presidente venceslau,sp,-21.87806587217848,-51.83991596000953
"194",presidente venceslau,sp,-21.866610946635536,-51.84500383776062
"194",caiua,sp,-21.829784255042913,-51.99235964878163
"194",presidente epitacio,sp,-21.767791500000005,-52.11801224999999
"194",caiua,sp,-21.830104153488655,-51.98899293098189
"194",presidente venceslau,sp,-21.88106040026667,-51.85377143921885
"194",presidente epitacio,sp,-21.767916579022316,-52.110873278818715
"194",presidente venceslau,sp,-21.863865673900353,-51.84588149999999
"194",presidente venceslau,sp,-21.860135176130523,-51.86280070291964
"194",presidente venceslau,sp,-21.867676961472554,-51.84307350435608
"194",presidente venceslau,sp,-21.87468346477564,-51.847815768423416
"194",piquerobi,sp,-21.88750612822247,-51.72984441700349
"194",presidente epitacio,sp,-21.776354089210244,-52.14361305436182
"194",presidente epitacio,sp,-21.768164690998205,-52.10696432450072
"194",presidente venceslau,sp,-21.872839618226028,-51.83575175442141
"194",presidente epitacio,sp,-21.772977879150762,-52.10954392503428
"194",maraba paulista,sp,-22.110959661781898,-51.967236638892345
"194",presidente epitacio,sp,-21.772477193087813,-52.104670289873724
"194",presidente venceslau,sp,-21.873582053646228,-51.842584678588594
"194",presidente epitacio,sp,-21.77930239090931,-52.117191758580866
"194",presidente venceslau,sp,-21.87445796286336,-51.84805128731729
"194",presidente venceslau,sp,-21.87122746505306,-51.84941326852262
"194",presidente venceslau,sp,-21.865972956825527,-51.847593774554184
"194",presidente epitacio,sp,-21.777045332084498,-52.11837665640794
"194",presidente venceslau,sp,-21.8651084359301,-51.84041854208072
"194",presidente venceslau,sp,-21.86436698024501,-51.84930142145465
"194",piquerobi,sp,-21.88606739898215,-51.731600684343064
"194",presidente venceslau,sp,-21.867520025180806,-51.844592452898404
"194",presidente venceslau,sp,-21.87186968658535,-51.85103254218365
"194",presidente venceslau,sp,-21.882302963719837,-51.83520972609071
"194",presidente epitacio,sp,-21.77456543308203,-52.12101233642715
"194",presidente epitacio,sp,-21.787566193531852,-52.11415016613501
"194",presidente epitacio,sp,-21.78187360877998,-52.12359769281924
"194",presidente epitacio,sp,-21.761162615308564,-52.12371274591105
"194",presidente venceslau,sp,-21.887711369492504,-51.832280238680966
"194",presidente epitacio,sp,-21.782762999999996,-52.12539449999999
"194",presidente venceslau,sp,-21.88106040026667,-51.85377143921885
"194",presidente epitacio,sp,-21.772833783385124,-52.105580388426965
"194",presidente venceslau,sp,-21.878595112350094,-51.83749958244716
"194",presidente venceslau,sp,-21.884230941635998,-51.85537765404284
"194",presidente epitacio,sp,-21.783530451448836,-52.11136885957469
"194",presidente venceslau,sp,-21.864133425456867,-51.83544373634292
"194",presidente epitacio,sp,-21.773909148411267,-52.13373909941607
"194",presidente venceslau,sp,-21.863080993920697,-51.84348022850127
"194",presidente venceslau,sp,-21.88073968471571,-51.85078628210866
"194",presidente venceslau,sp,-21.875595801897642,-51.835369129229164
"194",presidente venceslau,sp,-21.86193223237448,-51.843287117045826
"194",presidente epitacio,sp,-21.768977822268518,-52.11326728106142
"194",presidente venceslau,sp,-21.883603903551883,-51.83032579146357
"194",presidente venceslau,sp,-21.869878138456404,-51.84348069308051
"194",presidente venceslau,sp,-21.87707234681477,-51.83244087098738
"194",presidente epitacio,sp,-21.762055112384758,-52.10359670295851
"194",presidente venceslau,sp,-21.868037423413167,-51.84761959488927
"194",presidente venceslau,sp,-21.86812637113394,-51.84880885761658
"194",presidente venceslau,sp,-21.86576573691369,-51.845778885652265
"194",presidente epitacio,sp,-21.764642227239246,-52.11180849563937
"194",presidente venceslau,sp,-21.870379269894862,-51.85537017815582
"194",presidente epitacio,sp,-21.77811046488719,-52.13298584503761
"194",presidente epitacio,sp,-21.776377500000002,-52.107668999999994
"194",piquerobi,sp,-21.8880950225636,-51.72842604234659
"194",presidente venceslau,sp,-21.876176339641987,-51.843626643711524
"194",caiua,sp,-21.831263560886768,-51.98850075650637
"194",presidente venceslau,sp,-21.874412128554777,-51.84307767885606
"194",piquerobi,sp,-21.89085288055056,-51.72966649867182
"194",presidente venceslau,sp,-21.86726456015557,-51.853925402456674
"194",presidente venceslau,sp,-21.883587346269064,-51.85799514971985
"194",presidente venceslau,sp,-21.878575371762853,-51.84472824201219
"194",presidente venceslau,sp,-21.881239717739703,-51.85694551484964
"194",presidente venceslau,sp,-21.863150437452543,-51.84418333015078
"194",presidente venceslau,sp,-21.879701803116482,-51.856565705751215
"194",presidente epitacio,sp,-21.765518077740868,-52.106279357239096
"194",presidente venceslau,sp,-21.88652425117737,-51.84183413934672
"194",presidente venceslau,sp,-21.88130043912265,-51.858791478265196
"194",presidente epitacio,sp,-21.761125708776742,-52.11203973509557
"194",presidente epitacio,sp,-21.764693256787087,-52.10684466404572
"194",presidente venceslau,sp,-21.877536121960933,-51.84866431422317
"194",presidente epitacio,sp,-21.767187130044963,-52.11214764483866
"194",presidente venceslau,sp,-21.872052595003495,-51.844778639629496
"194",presidente venceslau,sp,-21.886519729779973,-51.8805328623831
"194",caiua,sp,-21.830393353157287,-51.98893606631182
"194",piquerobi,sp,-21.889031129464183,-51.728448611603646
"194",piquerobi,sp,-21.88721005899677,-51.729798906010515
"194",presidente venceslau,sp,-21.876535024096825,-51.847284760621086
"194",presidente venceslau,sp,-21.88361974961636,-51.85809725794214
"194",maraba paulista,sp,-22.105932234815057,-51.96536756073976
"194",presidente venceslau,sp,-21.884257989008685,-51.859642371136616
"194",presidente epitacio,sp,-21.762239089932145,-52.13739436864371
"194",presidente venceslau,sp,-21.881395948954918,-51.84874483991086
"194",presidente venceslau,sp,-21.871558535796105,-51.846117780997766
"194",presidente venceslau,sp,-21.87510230233713,-51.84034653821745
"194",presidente venceslau,sp,-21.873048105677633,-51.845923451577015
"194",presidente epitacio,sp,-21.758703994558957,-52.11170126745012
"194",presidente venceslau,sp,-21.86388256984112,-51.83686565861117
"194",presidente epitacio,sp,-21.766569224434644,-52.11717871189577
"194",presidente epitacio,sp,-21.784594237157243,-52.131868829050646
"194",presidente venceslau,sp,-21.86420637840369,-51.83620492367297
"194",presidente venceslau,sp,-21.879709709095287,-51.837861577696195
"194",piquerobi,sp,-21.887010339597182,-51.72980306683134
"194",presidente venceslau,sp,-21.883603903551883,-51.83032579146357
"194",presidente epitacio,sp,-21.788068499999998,-52.123819499999996
"194",presidente epitacio,sp,-21.79762565738969,-52.12143834113101
"194",presidente epitacio,sp,-21.764087529111322,-52.134023182542556
"194",presidente epitacio,sp,-21.77162724290374,-52.10789924968225
"194",presidente epitacio,sp,-21.781099233972974,-52.11648535525395
"194",presidente epitacio,sp,-21.779005109923432,-52.124833978530866
"194",presidente epitacio,sp,-21.78394409599815,-52.13581870859096
"194",presidente venceslau,sp,-21.87297908583529,-51.84607782507682
"194",maraba paulista,sp,-22.109755574183477,-51.96172972111278
"194",presidente venceslau,sp,-21.875408108744377,-51.85627430499706
"194",presidente epitacio,sp,-21.798083610515548,-52.12080703538575
"194",presidente venceslau,sp,-21.87555056187415,-51.844473521082854
"194",presidente venceslau,sp,-21.882894651917272,-51.85218475416434
"194",presidente venceslau,sp,-21.871140230985866,-51.8419337032069
"194",presidente venceslau,sp,-21.86844191511544,-51.840700192981814
"194",presidente epitacio,sp,-21.7801856785779,-52.113576429722315
"194",presidente venceslau,sp,-21.876342388634264,-51.832851664908354
"194",presidente venceslau,sp,-21.86190810577303,-51.8344134609479
"194",presidente epitacio,sp,-21.78500461657329,-52.111251508268865
"194",presidente venceslau,sp,-21.869311753607573,-51.843861855265864
"194",presidente venceslau,sp,-21.88106040026667,-51.85377143921885
"194",presidente epitacio,sp,-21.787893000000004,-52.12856024999999
"194",presidente venceslau,sp,-21.89216354791201,-51.834523773258155
"194",presidente venceslau,sp,-21.88446980380446,-51.839218769680784
"194",presidente venceslau,sp,-21.881147559854647,-51.85235757939317
"194",caiua,sp,-21.8341665,-51.99020999999999
"194",presidente venceslau,sp,-21.875933210897543,-51.84721860199744
"194",presidente venceslau,sp,-21.887868507469058,-51.83525774333923
"194",caiua,sp,-21.833248485818434,-51.98688883763318
"194",presidente venceslau,sp,-21.885484470109713,-51.85475217957941
"194",presidente venceslau,sp,-21.8862429878333,-51.843100686744165
"194",presidente venceslau,sp,-21.8761175785857,-51.83778368305842
"194",presidente epitacio,sp,-21.761162615308564,-52.12371274591105
"194",presidente venceslau,sp,-21.87346973513151,-51.83087965677929
"194",piquerobi,sp,-21.888225695733418,-51.72868019195003
"194",presidente venceslau,sp,-21.883001651075602,-51.845151972224315
"194",presidente epitacio,sp,-21.771051054645852,-52.11971871805352
"194",presidente venceslau,sp,-21.87745834888425,-51.84194224944151
"194",presidente venceslau,sp,-21.86844895194565,-51.85082814789288
"194",presidente venceslau,sp,-21.872873106779174,-51.837058306192056
"194",presidente venceslau,sp,-21.886092195040224,-51.83156105639201
"194",presidente venceslau,sp,-21.861733542837534,-51.85285952530584
"194",presidente venceslau,sp,-21.8736583999805,-51.83507327232583
"194",presidente venceslau,sp,-21.87253193271032,-51.84466637246918
"194",presidente epitacio,sp,-21.776377500000002,-52.107668999999994
"194",presidente venceslau,sp,-21.885830803503197,-51.840768165547196
"194",presidente venceslau,sp,-21.86850320734908,-51.84971456911635
"194",presidente venceslau,sp,-21.88449496340427,-51.85679317219119
"194",presidente epitacio,sp,-21.777641729627344,-52.129557857549834
"194",presidente venceslau,sp,-21.87721695120992,-51.846638888819356
"194",caiua,sp,-21.8341665,-51.99020999999999
"194",presidente venceslau,sp,-21.884024296705583,-51.85257201649267
"194",presidente venceslau,sp,-21.87707234681477,-51.83244087098738
"194",caiua,sp,-21.831949977882104,-51.99057062812538
"194",presidente venceslau,sp,-21.882935791379186,-51.85099443045973
"194",presidente venceslau,sp,-21.86310220435451,-51.841238964300075
"194",presidente venceslau,sp,-21.871782341579724,-51.84309274822815
"194",presidente venceslau,sp,-21.873620355242483,-51.847666768556884
"194",presidente epitacio,sp,-21.772896074965722,-52.10945787915076
"194",presidente epitacio,sp,-21.76017751449178,-52.11267218668749
"194",presidente venceslau,sp,-21.86702604483392,-51.844815759082614
"194",presidente venceslau,sp,-21.879701803116482,-51.856565705751215
"194",presidente venceslau,sp,-21.87517096575593,-51.83555026491838
"194",presidente venceslau,sp,-21.86850797522784,-51.847266048277
"194",presidente venceslau,sp,-21.877198630686582,-51.84374355447709
"194",presidente venceslau,sp,-21.87555056187415,-51.844473521082854
"194",presidente epitacio,sp,-21.762273540161694,-52.140665477886465
"194",presidente venceslau,sp,-21.880800232602567,-51.84796220895857
"194",presidente venceslau,sp,-21.874127813820902,-51.837829226014954
"194",presidente venceslau,sp,-21.885413545486443,-51.83563820077217
"194",presidente venceslau,sp,-21.881274370396742,-51.849149887192155
"194",presidente epitacio,sp,-21.77498005642709,-52.103443633683824
"194",presidente venceslau,sp,-21.87748448880199,-51.84868701011721
"194",presidente venceslau,sp,-21.883587891902653,-51.84070690332837
"194",campinal,sp,-22.863360463031587,-47.05542146591886
"194",presidente venceslau,sp,-21.872186339343177,-51.84123590527987
"194",piquerobi,sp,-21.88963528411282,-51.73213934799903
"194",presidente venceslau,sp,-21.86283111551533,-51.84185683512785
"194",presidente venceslau,sp,-21.881691482218123,-51.85846237436138
"194",presidente venceslau,sp,-21.877242102271772,-51.85698971798305
"194",presidente venceslau,sp,-21.877957966627385,-51.84642512037704
"194",presidente venceslau,sp,-21.871658709433277,-51.85263541386251
"194",presidente venceslau,sp,-21.869503424906632,-51.83729734082421
"194",presidente venceslau,sp,-21.884947489349695,-51.83323738152976
"194",presidente venceslau,sp,-21.87672982537838,-51.84044237837974
"194",presidente epitacio,sp,-21.76991439940012,-52.14434168088831
"194",piquerobi,sp,-21.886546724586722,-51.72992782766481
"194",presidente venceslau,sp,-21.8694380564549,-51.842723489173544
"194",presidente venceslau,sp,-21.87314666536836,-51.84537006301248
"194",presidente venceslau,sp,-21.875743596882497,-51.84254592535984
"194",caiua,sp,-21.831263560886768,-51.98850075650637
"194",presidente venceslau,sp,-21.8834915242011,-51.853580906425975
"194",maraba paulista,sp,-22.10562689536228,-51.9617842380508
"194",presidente epitacio,sp,-21.76663262580196,-52.13999863940418
"194",presidente venceslau,sp,-21.880933389432933,-51.85070782680186
"194",presidente epitacio,sp,-21.762055112384758,-52.10359670295851
"194",presidente venceslau,sp,-21.88975692279847,-51.83773402050658
"194",presidente venceslau,sp,-21.8675555626104,-51.84435239022484
"194",presidente venceslau,sp,-21.888521065428947,-51.84090955766639
"194",caiua,sp,-21.8341665,-51.99020999999999
"194",presidente venceslau,sp,-21.884454574362806,-51.832067674478544
"194",presidente epitacio,sp,-21.774095999999993,-52.12093499999999
"194",presidente venceslau,sp,-21.87458116911465,-51.84974795965271
"194",presidente epitacio,sp,-21.772483749940296,-52.11001369576255
"194",presidente venceslau,sp,-21.886378752047044,-51.840461527016515
"194",presidente venceslau,sp,-21.89001030448556,-51.84291057215471
"195",regente feijo,sp,-22.223450879812294,-51.30696386425385
"195",caiabu,sp,-22.017781223010715,-51.23818077493718
"195",caiabu,sp,-22.01407647435624,-51.23310305758942
"195",martinopolis,sp,-22.1527669433288,-51.170162704593416
"195",regente feijo,sp,-22.226929907691336,-51.301927482594614
"195",martinopolis,sp,-22.15306312353603,-51.18000886905256
"195",regente feijo,sp,-22.213622213467616,-51.30113375206606
"195",regente feijo,sp,-22.215401636487133,-51.31145942371329
"195",taciba,sp,-22.38920165634981,-51.29159929137865
"195",caiabu,sp,-22.01607047267687,-51.236526823575524
"195",regente feijo,sp,-22.21930680809193,-51.30939666716609
"195",martinopolis,sp,-22.14712423287939,-51.17162484644567
"195",regente feijo,sp,-22.22210599582254,-51.29905066961548
"195",martinopolis,sp,-22.154637758442032,-51.17220404659064
"195",regente feijo,sp,-22.218284344030636,-51.30754640448824
"195",martinopolis,sp,-22.15440852584694,-51.16442371522696
"195",regente feijo,sp,-22.21889133451195,-51.311403179749085
"195",martinopolis,sp,-22.139655516078108,-51.17441368108068
"195",regente feijo,sp,-22.220343077242504,-51.306381742168924
"195",regente feijo,sp,-22.21690633405319,-51.308477502072954
"195",regente feijo,sp,-22.227339333307523,-51.299473214414306
"195",martinopolis,sp,-22.154152726779014,-51.175658030962424
"195",martinopolis,sp,-22.148522910006687,-51.172084811183325
"195",regente feijo,sp,-22.22783212228046,-51.30081498076219
"195",martinopolis,sp,-22.154260608930738,-51.17142067941364
"195",martinopolis,sp,-22.151159617441063,-51.17283546956287
"195",anhumas,sp,-22.29750672007285,-51.389264057585564
"195",regente feijo,sp,-22.229955966264445,-51.30520113477839
"195",regente feijo,sp,-22.229794377553034,-51.30760000420638
"195",taciba,sp,-22.38961564749148,-51.285939088239616
"195",martinopolis,sp,-22.15221729012977,-51.168917569668466
"195",regente feijo,sp,-22.22287467639743,-51.31245977411968
"195",martinopolis,sp,-22.150237617494895,-51.167401462667755
"195",martinopolis,sp,-22.15519128451475,-51.17957832751798
"195",regente feijo,sp,-22.213553556962363,-51.29998480988217
"195",taciba,sp,-22.39188903274964,-51.29074591347315
"195",martinopolis,sp,-22.159722002661677,-51.17306432994238
"195",martinopolis,sp,-22.152582032299478,-51.180082691931055
"195",regente feijo,sp,-22.21253089643372,-51.30174499740987
"195",martinopolis,sp,-22.149035025972452,-51.17647031229345
"195",martinopolis,sp,-22.151036586969425,-51.17008645967441
"195",martinopolis,sp,-22.147586771797986,-51.17275960448385
"195",martinopolis,sp,-22.145807058766128,-51.17136604148404
"195",indiana,sp,-22.174760161780824,-51.26143866547897
"195",indiana,sp,-22.17759555856563,-51.254936229066054
"195",taciba,sp,-22.39113310006823,-51.287659917249606
"195",anhumas,sp,-22.29436095490127,-51.390348526441755
"195",regente feijo,sp,-22.213860813005734,-51.299524555041536
"195",taciba,sp,-22.390495257364243,-51.28723252239701
"195",martinopolis,sp,-22.145800391083156,-51.176208073453736
"195",regente feijo,sp,-22.217249251788072,-51.30492556857643
"195",taciba,sp,-22.387162950691977,-51.28401361926555
"195",martinopolis,sp,-22.151967875303296,-51.17705003847166
"195",regente feijo,sp,-22.220658954506206,-51.31199589734543
"195",regente feijo,sp,-22.22456878340988,-51.30945570455913
"195",regente feijo,sp,-22.22769689580045,-51.298536879977426
"195",regente feijo,sp,-22.221970550882414,-51.30301109885405
"195",martinopolis,sp,-22.139655516078108,-51.17441368108068
"195",martinopolis,sp,-22.152082720788183,-51.17241056182666
"195",indiana,sp,-22.176464394674518,-51.25888568591573
"195",regente feijo,sp,-22.2151028240171,-51.29636274771879
"195",martinopolis,sp,-22.158853935279176,-51.171903561385555
"195",regente feijo,sp,-22.22477309158398,-51.30940330556689
"195",regente feijo,sp,-22.22116285653326,-51.29905675164251
"195",indiana,sp,-22.17810958885145,-51.255424488508595
"195",martinopolis,sp,-22.14611555289804,-51.168694305658754
"195",regente feijo,sp,-22.22670160695308,-51.30583980345715
"195",regente feijo,sp,-22.22231077607376,-51.30039106271021
"195",caiabu,sp,-22.01425002082263,-51.2356096896892
"195",indiana,sp,-22.172387333570903,-51.255062909148684
"195",martinopolis,sp,-22.149698145529893,-51.166551745438426
"195",taciba,sp,-22.391610336953192,-51.29040526164291
"195",taciba,sp,-22.392053803205734,-51.29159597102501
"195",regente feijo,sp,-22.22525219341953,-51.30160982331021
"195",martinopolis,sp,-22.14724153945307,-51.17070643412912
"195",taciba,sp,-22.391839666515647,-51.288901073562066
"195",indiana,sp,-22.176093590503967,-51.256129169507645
"195",martinopolis,sp,-22.159772899347765,-51.174292317343074
"195",martinopolis,sp,-22.152629265390434,-51.16815451465301
"195",martinopolis,sp,-22.150887056875753,-51.1685097820921
"195",anhumas,sp,-22.295150892848902,-51.38383709497465
"195",martinopolis,sp,-22.145943508827354,-51.17117310317784
"195",regente feijo,sp,-22.216627204248507,-51.296294608227925
"195",regente feijo,sp,-22.232787378870864,-51.302302714900435
"195",caiabu,sp,-22.0182705,-51.23587725
"195",martinopolis,sp,-22.145807058766128,-51.17136604148404
"195",martinopolis,sp,-22.142102676850822,-51.15734649583325
"195",martinopolis,sp,-22.14611555289804,-51.168694305658754
"195",regente feijo,sp,-22.228015090131475,-51.3029702550986
"195",regente feijo,sp,-22.20815676777014,-51.29847223458555
"195",martinopolis,sp,-22.1505091719555,-51.17187014635471
"195",martinopolis,sp,-22.145769760062155,-51.15674448970153
"195",martinopolis,sp,-22.149884393712103,-51.17256074340172
"195",martinopolis,sp,-22.144569002942543,-51.17457388810951
