order_id,installments,sequential,payment_type,value
d599833347cf704c11f7abd88b0f5194,1,1,credit_card,206.66
a7cf730b181e6cad8b924251402d001b,4,1,credit_card,115.7
308b7e21ad330aa50c1c7a9987437a53,1,1,credit_card,87.58
4c9e5cc57efa46004074c2feb3dacc19,1,1,credit_card,32.43
2627ccc8652914dabbb54cb5b97811f3,2,1,credit_card,312.14
6d8c26378a68e661a52966be03afb0f6,1,1,credit_card,83.29
ddd9c425db13b8b55a6dc676634ea208,1,1,boleto,159.4
4cce5178d765f80b846151b6a592e3c5,1,1,boleto,88.58
e65ca2526170c45bb88a0c1ec033cc84,2,1,credit_card,23.29
2dad0e5f5e49de74d7d561dd6fd726cb,4,1,credit_card,49.56
9efc237964d295cd3c03d2632201b751,1,1,credit_card,37.37
de1247d04fe674b70a3524c84fb094b6,1,1,credit_card,35.81
d199e989bbb5f7b410c1a717d589499e,1,1,credit_card,87.83
d199e989bbb5f7b410c1a717d589499e,1,1,credit_card,87.83
6d8819a65c028122b6d31820bb2cfd25,3,1,credit_card,182.14
5fe019f7d1eaebdb3da79811a3bcd58d,3,1,credit_card,33.51
5fe019f7d1eaebdb3da79811a3bcd58d,1,2,voucher,34.84
a6ba686abe92f4b2c2cffcd962db019c,2,1,credit_card,123.54
992a4e39075c9325706931127c707cb2,1,1,credit_card,33.34
04464191f1b76f60684eac5609f3bdda,8,1,credit_card,490.1
62516b70ac5eb69d6be50d3dc3fde262,1,1,debit_card,425.06
12582224cebac18145db6690144db314,1,1,credit_card,37.37
bfdd803339c3236164d4fda73c95f5c2,1,1,credit_card,101.25
db064b03849f2171a59f4a8cd50778f0,5,1,credit_card,68.35
7c36932e3667e570c35752d13bbca443,1,1,boleto,379.11
fdc6a2cbab0fdf2d9b3e54c5bf3f5b28,1,1,boleto,82.56
de186e5f42f60b3e146223cac1f6b84e,1,1,credit_card,65.35
12c7a563f9a7eb578d2384359bb93eab,1,1,credit_card,47.31
b33010cda5cc0e6573b4eecafeb14082,2,1,credit_card,255.76
eba75422c6a2414d3cd8289123e64200,1,1,boleto,140.67
76e68a60aaa3407806ca3bd8a63a63a5,2,1,credit_card,305.56
91d678ee35e74cf07389950ac8d235d8,1,1,boleto,313.11
8503a631bca90664bb9a1dd26520dbd8,4,1,credit_card,113.33
e6612405d6be77b943e6b654b9dbea55,1,1,boleto,140.35
6f160d3d9d471193fdc5aa47198ce815,7,1,credit_card,204.4
21287d407ff62dd1f145e795ceab2edd,1,1,credit_card,89.58
1b4ef3bdad72cad23a9bd4b06f87ab7b,1,1,boleto,98.46
ec4aa6e072a8895dc5f672c6b36052f2,4,1,credit_card,92.45
20f2e11b8d91afabdee96c222f0e65b2,1,1,credit_card,76.74
f6db6a9aa3b751ef164fdae5f617250c,1,1,boleto,389.7
5ccc27279e1a1377dcea996cc34f54f1,10,1,credit_card,106.8
5ced3c3a76ef7d2ab6b014b379d414fe,1,1,credit_card,159.6
e8596a031f6814efc9b04e857f053ac6,2,1,credit_card,56.6
41a6502e38c2c11f9955d77dc65ecf3b,3,1,credit_card,182.29
323edcfa718f1be4d393578d24d3072a,4,1,credit_card,94.14
eff815e07af90858dc1de0952b153b9d,3,1,credit_card,97.25
994e1f4a0a62e1dea607edbf63528bcb,4,1,credit_card,141.94
e91fb03eebc79cd65c742d1fb35fd6d6,1,1,boleto,67.46
a7f1f4fc0aac88e61202e4817304be00,1,1,credit_card,7.85
a7f1f4fc0aac88e61202e4817304be00,1,2,voucher,50.0
a7f1f4fc0aac88e61202e4817304be00,1,3,voucher,50.0
98218639cb5132cdb4bceff54deb1ebe,1,1,boleto,58.28
513fc71daf6d7ac02a48c0d2e51f9f92,8,1,credit_card,309.32
5a21bf70a35e4943b704917bda5b48fa,1,1,credit_card,67.56
5a21bf70a35e4943b704917bda5b48fa,1,1,credit_card,67.56
0fa0372b06bb8a9e774500bd29dab06e,1,1,credit_card,32.79
1887dc345c8684abd789edbcf35503d0,1,1,boleto,199.2
6f811d16255c2f6792a73ceaeb046475,2,1,credit_card,66.66
84be8c486cc6c6bb5dd2a0a19effd9b5,1,1,credit_card,43.59
d4f9bb2fb301e12ef94921a51a596c83,4,1,credit_card,392.7
9c77804d4075e1f321c74f7a62d1d016,3,1,credit_card,134.73
9acb683dc2d9d9c8fd175d870c086ae3,6,1,credit_card,163.63
aceb0ac9c2d49926c0eadc1510a3ff53,2,1,credit_card,164.84
ba11e277c2a8b600826cdd084bb6b7e4,1,1,boleto,773.85
e39766f32916e194093f5d532ff81c35,1,1,boleto,202.91
ca4b9f3ce6fc19e8533501cf8c6b832e,1,1,credit_card,0.01
ca4b9f3ce6fc19e8533501cf8c6b832e,1,2,voucher,53.23
015e051dbb2407d4bd305635e46b732f,1,1,credit_card,44.3
70623fe7f95f04ff022ccfb821bff4ba,6,1,credit_card,369.22
2ee6d3bb18379880449125144e8d5dd2,4,1,credit_card,65.43
739554bca7c0f1d20cf28779b6e37aa4,1,1,credit_card,98.37
739554bca7c0f1d20cf28779b6e37aa4,1,1,credit_card,98.37
aa9adc962464d9fe4b6988db2ba774d7,7,1,credit_card,157.67
4328a3227949bd5087871131a3e852a1,1,1,credit_card,44.31
45545b0586d46e77f4758cb7a15320b9,3,1,credit_card,36.46
64958ed60e12bac04474ff739271a3b3,4,1,credit_card,270.13
1b58d7cd03bc94bd65f62adde2c8a143,4,1,credit_card,89.3
996cf7c353223f600a2ea65b66166d91,2,1,credit_card,68.35
f442e8ce7252d20139480cdb55291b5c,4,1,credit_card,110.71
9c9519dbd0554cfc5c787fdc7fa8ff42,4,1,credit_card,257.34
9c9519dbd0554cfc5c787fdc7fa8ff42,4,1,credit_card,257.34
4dca591911343524a880ea78a5f0959f,1,1,credit_card,185.04
30321e3792f8167d88ac23f04305e6cc,1,1,credit_card,87.72
d225169bf3bcbe1def3db868a96d69b4,1,1,boleto,279.91
9e4243313a1d4a651bb23ffa6edd96e2,1,1,boleto,165.04
8519ad0b699a0c3f1da61d3be2c8a68d,5,1,credit_card,204.12
0a8346b00cefe9abd6904f0fe2b7c784,1,1,voucher,46.8
5e9f1a71f53f74f8c4e829ffbb4b52e9,2,1,credit_card,205.95
410ae82a2c6c93bd5f75ef8a9155ea5a,1,1,boleto,65.44
da1a0dd3bf29adb14c8a77fca7388c11,4,1,credit_card,91.21
fcb2af36166db4e5d7ac2491544cc1e9,1,1,credit_card,44.28
a5596b4ffd6904c74f3d44de2f397690,7,1,credit_card,236.76
46019a6cda1b65d45c2d2ad34f454fc6,1,1,boleto,138.94
17d617ce99743056eae84482627e5239,1,1,credit_card,60.47
d8efc4afe919de73af09d4319b503f08,8,1,credit_card,206.91
0f63c3a2e4c3e3ba27c7452c1f83621c,1,1,boleto,249.2
c37a9a364fe07bc26ad03f0b4f306aa1,1,1,debit_card,247.99
ef20b53d71ed434140aede126ac66d34,3,1,credit_card,96.84
691a9ecf13ab47bf3b2a04a446df5794,2,1,credit_card,101.55
194296a6cdca15397c4d61c4b9f66a72,1,1,credit_card,163.63
7728cd5d218d67da33c2a8a189ee69fb,1,1,credit_card,59.43
880048c4a57ab13b03842a2f1ba6b26f,1,1,credit_card,147.33
8b0782daa4a42ef16ecbfcb6f1f54858,1,1,debit_card,119.29
4375cac0cfa2a87273ea83c661bdfcca,2,1,credit_card,436.38
d9ed186abc625ccae42014887b7af04d,1,1,credit_card,40.58
90930d0190bc2ade32dd5b0886d264e2,3,1,credit_card,145.6
44c2a6a1b2abef0a76aa83b222217153,3,1,credit_card,81.65
3f744e5030fb02e02651eb31d5204878,1,1,boleto,144.78
65bc06f0519f1fc1ff8b6a14150bfaa5,3,1,credit_card,63.41
1ff300a1e66c173fd9dba91d3b3db4d1,2,1,credit_card,92.75
7b8ad11294a3f23e9695000ab5f07a42,1,1,credit_card,23.38
39b07544f44827ecfb759a3544ccab72,1,1,boleto,420.96
e7d21c24070fcbf69b6bb15b10a8ba14,1,1,boleto,98.63
e7d21c24070fcbf69b6bb15b10a8ba14,1,1,boleto,98.63
4036f899610ca6b249129cf1b59ae8f5,1,1,voucher,133.89
a388335569ff9e49e667f006b3827be9,4,1,credit_card,216.38
fdaef60aadc0950899a4af97104347c6,3,1,credit_card,37.15
dff5d135d4bc52c9fcb067dd637268ab,1,1,credit_card,35.13
b51ffac76798f4b49bed44e8f01a3030,1,1,credit_card,135.04
9c3580e890d4e5c7a6f8ca754b9aff45,1,1,boleto,157.29
747674a4b8b96ff3a901d54e528c9059,3,1,credit_card,112.1
23a9d834d8c34b494d7e3bbe18f3fd0c,3,1,credit_card,71.21
7e96e25e50e633b64d640a69f6084dbe,1,1,boleto,44.3
d82a297437092371e1c2278befb2314b,1,1,boleto,92.2
ee24e7d976a47cc46be7304fe5654ae9,1,1,credit_card,62.65
058dbc6a010af0332e7515f383c02b5b,10,1,credit_card,101.25
a2d3c4c522c582262d1f4cbd3f574478,1,1,credit_card,51.12
8d6f9c80d70f88e5167775af4a7c2742,1,1,boleto,113.15
fe02dbde80d987f7cb99c1b20f6adc1d,2,1,credit_card,82.52
38bcb524e1c38c2c1b60600a80fc8999,1,1,boleto,11.62
7a18a504c1a4b32d883e68de2e1a7db0,1,1,boleto,16.62
9ad28ccf2e2c827339f3266d41dbbea7,1,1,boleto,18.62
6acecf438369055d9243e121045cca74,1,1,boleto,18.62
34bf4feda1e203af64692d97c6950c39,1,1,boleto,19.62
40599d3d28b75746952ded75566637b9,1,1,boleto,20.62
fb9c40defa515262880244705f4bbbc5,1,1,boleto,19.62
ce86fa5a5108884726a2244bcae51ae6,1,1,boleto,19.62
7004296aa0256632eaddc171edaf727f,1,1,boleto,19.62
cce1b8a1c5f8b1d224e19628299c8f54,1,1,boleto,19.62
f175d67589e059cbbda956f10f0702e6,1,1,boleto,18.62
85a4397355f23db2af806acbba3ef29d,1,1,boleto,18.62
0bda8164c1a12b6a388ebec8559ee287,1,1,boleto,15.62
5965b589a33443dd1f820eb7df39762a,1,1,boleto,19.62
db7576b1fe440f4c0a808855aacf0948,1,1,boleto,18.62
1b694ef5b28d3e949a4f0ffeb2c9fcd6,1,1,boleto,18.62
3fe32882b3eb8b42389da37267109c1e,1,1,boleto,20.62
0faabac07131235fc5d9d711471cb4db,1,1,credit_card,140.67
dcd784b797429055d929d908ce30791f,1,1,credit_card,88.29
3896622bcd042fdf661a601d3b90086f,1,1,boleto,20.62
2f9d791088532b218b41f892cc16073b,1,1,boleto,18.62
3ce4038922670fead496aeae61a8a393,1,1,boleto,19.62
205d7052a6505124d200f6fea6b423bc,1,1,boleto,18.62
eac3d8f2782551d9f59af6b686cced40,1,1,boleto,18.62
9b91ddcbd6cbceb83d4fd2462ca1f95e,1,1,boleto,19.62
d82cef48824870df9946d57e827ed727,1,1,boleto,19.62
6d3481ed42cf94f982d1b22b1106d996,1,1,boleto,19.62
747996a66f5aa711deb8ae58f5ae46a0,1,1,boleto,18.62
c96209cd1d43d071d3bdf48d299b7aa5,1,1,boleto,20.62
62dedcd31d4b3c43f9adbab2d7fd84d4,1,1,credit_card,57.27
91cc93a882b7f96a25e4a0c32dd6ad36,1,1,boleto,89.58
fe7e22dac3d984ac5e4de3e2b52ab9e7,2,1,credit_card,70.46
b5b45b75641df9adb6a1a1609bcb77f9,1,1,boleto,108.63
ca5a215980675471f0cf8199c041909a,1,1,boleto,19.62
e1fe072ef14b519af1f0a8ed997c1301,1,1,credit_card,24.42
af36257075006040a0232cd0ffddb388,5,1,credit_card,53.56
a1da6725143e50ad30af2c7856a4122b,1,1,boleto,160.05
adc3c2a7a5283d29f235da2e760b0f05,5,1,credit_card,257.44
d855ffb848bb4d19c45584024040c71c,1,1,credit_card,204.7
464de32dc84484c1d26df3e8e38e708b,1,1,boleto,15.62
9cb3c6f888bdcc69ad4a4f92745da5ba,1,1,credit_card,63.31
263f3f7d242662e761668500f88a6e92,1,1,boleto,57.99
17fed53ba6dfef9b594ee2268642e2aa,1,1,boleto,18.62
10f78508ed98bc44eafa0083a267fe19,1,1,boleto,19.62
3f40c2027494b79234403b52737a33a3,1,1,boleto,51.22
43a462022e4f6463144b36cc47783b7f,4,1,credit_card,140.47
d8909c355e12c28a373127479a50883d,2,1,credit_card,63.65
3e9bdc72197be8d2881273a27efc207d,5,1,credit_card,921.24
d77293810325e143c3ec1236c65d8a66,1,1,credit_card,101.55
b7de282c51ffd0494b766f385ca8cf8d,1,1,credit_card,55.6
a502b3cc1986240efbb002de47442bb3,1,1,debit_card,114.91
8a784d47854e4cbc5562362393d504db,1,1,boleto,18.62
300158f715b63a56d5b896cc43472b93,1,1,boleto,18.62
a98d31e03230b24894b11afd26940f48,1,1,boleto,19.62
43d29c6fc78c31c80080d85e5260a9fb,1,1,boleto,19.62
09f58c00f941827ab206de7796785e44,1,1,boleto,17.62
d9119f205cd286eb53c174bd7d4d231b,1,1,boleto,18.62
5ecde07f159a2ffad20776a065ff8862,1,1,boleto,18.62
9021fdebb45ac827a6033d6969d5c2e3,1,1,boleto,50.95
11a50a1b36e608182a56f4d68586a8d5,4,1,credit_card,76.74
d4acc5bc15b2cc605bfa6463ef6168ee,1,1,boleto,135.94
3102607d542a015b57145ab81eeff9e0,1,1,boleto,67.57
f2dd5f15184c73c0d45c02941c7c23d1,1,1,credit_card,91.92
b2ec6869b4e2387cdb70bcf816dc6f9b,1,1,credit_card,154.22
4c09713654f349633e2e0a44d31cdae4,1,1,boleto,97.61
06b7229726fb71407516395c69b6172a,1,1,credit_card,88.29
9de8f4ac771189b55e817ebd04cf21a7,1,1,boleto,65.35
341aa5f2e049abdcf01324107401e6d8,3,1,credit_card,68.05
fb31bfd260ee565cb546aab5a4a28803,3,1,credit_card,222.62
4e9d991478ce9d386648f6dd85475b6c,1,1,credit_card,60.42
80503508be2a3417d594a5d158c22ec1,1,1,boleto,40.67
e66785759d87e2a80e8cc70ddd861f36,1,1,credit_card,42.77
6fabd639eca67c59f7c8e191316f3b16,1,1,boleto,53.37
cb8ac0a66ab9381703d4a2c473bba526,1,1,credit_card,12.07
cb8ac0a66ab9381703d4a2c473bba526,1,2,voucher,26.38
8725b5c32e799867df1550b107f3e9cb,5,1,credit_card,133.4
04652586a8416e68609d21f267dee2f6,1,1,boleto,88.39
f1d050fd7d6e547eb0ac3bb1f776ffd4,1,1,boleto,73.63
8105db2b18b5a6005a50df8aacd79d2c,3,1,credit_card,287.74
8105db2b18b5a6005a50df8aacd79d2c,3,1,credit_card,287.74
053228d082dcc4c3730e511ecd4c9fa0,1,1,boleto,108.87
fb89f42e95948c6174e79e4f2c467557,1,1,boleto,328.94
a63ebd6e7d9ad0de9889c41762aae0f7,4,1,credit_card,157.2
41c06a210b437d3bc7ccd122871cbbdb,1,1,boleto,380.55
13c0445b9e1b9ebf53dc83fce3600a36,6,1,credit_card,163.69
dff351d499a7a16d302eb0c77d6fc100,3,1,credit_card,120.4
2799d1147975330e011d0040e6c1f964,1,1,boleto,54.95
f258d8e38e195c7bf1b2c6575bb37906,4,1,credit_card,42.5
0a4c05d2e1ae812a342af2f5c9a34b36,1,1,boleto,171.09
0a4c05d2e1ae812a342af2f5c9a34b36,1,1,boleto,171.09
0a4c05d2e1ae812a342af2f5c9a34b36,1,1,boleto,171.09
cb8e4e4edadcee29ddbe43c4d2396db7,1,1,debit_card,58.46
4bfe3c6a02649de75938e66fb755ffa8,1,1,credit_card,117.3
7c2b39d429d502e10a0ef4dd8fc88830,4,1,credit_card,486.5
b7c7e92c0538642c5ac9a8cbfc098092,1,1,credit_card,47.8
0607a8c7840d78e7b2709e4ce022e144,1,1,boleto,36.82
5a68f40f2aaa0ca70bfc70c54059ec71,1,1,credit_card,57.48
2f03655328a0c8db651b3e917a8f8b6c,7,1,credit_card,366.2
086e95b415dcd13e5ce478038a77f46a,3,1,credit_card,949.0
8bfe66d36cf599e035ebe6182191be28,3,1,credit_card,44.05
2aa8454e751e7fc82eba1192b4e49aad,4,1,credit_card,1173.11
e6db6e9529fecbe14cd05dd349816656,1,1,credit_card,124.84
bf44408de1d05eef70fb026ba64a90ea,1,1,boleto,21.45
1b3d11cf9f92c0f7baf627ab059621f8,1,1,credit_card,16.71
1b3d11cf9f92c0f7baf627ab059621f8,1,2,voucher,200.0
1b3d11cf9f92c0f7baf627ab059621f8,1,3,voucher,200.0
1b3d11cf9f92c0f7baf627ab059621f8,1,4,voucher,200.0
1b3d11cf9f92c0f7baf627ab059621f8,1,5,voucher,50.0
89898719573722b59b173f76fb213501,2,1,credit_card,47.83
67683ab6863163ae843230dfb1807d00,1,1,boleto,549.81
952c3a4510a7db68bfa6a957bdfa0aeb,1,1,credit_card,47.92
283872b29971b8cc0ec7480413857e12,4,1,credit_card,41.48
72f0a0dc6fab850ecd5daa5359752309,1,1,debit_card,57.51
c17bec338f030a3c554f761083f037d1,5,1,credit_card,76.6
76adb6e26eefb772dd741b47286bddc1,1,1,credit_card,64.49
c6a9c77bb8c5622e8ce686a274dbf281,1,1,credit_card,36.45
33bf2f1dd1248beb0567015221195049,1,1,credit_card,25.74
f8325f1f7cf457af678b7a513fc40f24,1,1,credit_card,87.18
9674b842cc1b2c01f254872763800c1e,1,1,credit_card,63.02
31849ba18dea63fbc509d3444cd54004,3,1,credit_card,85.81
c0c7a92f3798811c1326c67f9e24162d,2,1,credit_card,26.63
be67d695978287b15a519b4d73c6898e,2,1,credit_card,133.94
272cd23bc43dd9d5716b56378b446c8b,2,1,credit_card,180.3
99d49f52685bd8c00ec0c341cc75d68f,1,1,boleto,22.29
4e36d0170c671378f49f701a810360ae,10,1,credit_card,389.43
d809ddde66fee6223df16b11231491f9,10,1,credit_card,846.52
fa3bef56b181acc039313f37d131a068,6,1,credit_card,70.52
d762756aa9521d34d36e102673672dbc,1,1,boleto,31.92
6e10c89dd147bbb0765bdb378759c855,1,1,boleto,48.93
d800ed6cc3e992f98f1b25959791706d,5,1,credit_card,96.74
215e5233d56b418ea25a08ca57b67619,2,1,credit_card,52.93
3429937ae06caf953be27f57c106ede0,1,1,credit_card,67.14
837a2b3fdf1af32fbddaedb82e8251fb,4,1,credit_card,70.9
046bac99a3d9ff45ef86ebcd710b972a,4,1,credit_card,108.53
f2337d9b4a21ea7114a3559a895cae9e,1,1,boleto,35.13
16a811fb1fdf869b3b5ab6f91b6f36bb,1,1,debit_card,88.83
96d3563cb4fde8b540d267925c1b3bdd,3,1,credit_card,72.07
e5d40f85d5e6270ed8680e3fbff77dbe,2,1,credit_card,139.32
e5d40f85d5e6270ed8680e3fbff77dbe,1,2,voucher,59.88
8fb50f9ba98ad9be38b8ffa2643a24e0,5,1,credit_card,52.93
168d7427b2fe0003bbcf67ca29cda3b8,10,1,credit_card,162.81
b6aafd4b86a2dcfc5436c29031cd15e2,1,1,credit_card,68.58
9a3e437ab219133c20a7033be9087edf,3,1,credit_card,164.21
ea9f9c39fcd53c1b47e7ddaa7762ed42,4,1,credit_card,115.1
4f1a1c6f6fbca0d084e77e3f74b37cf6,1,1,boleto,240.1
4f1a1c6f6fbca0d084e77e3f74b37cf6,1,1,boleto,240.1
d974607c57ca915767ed00355b0a7bcb,1,1,boleto,158.79
5c506a54e6cd64f5a302f20e111deec9,7,1,credit_card,74.3
26bafe5b8b70950ebe6c386b3aad1fe7,1,1,debit_card,62.91
5d7a6490133d0856bc5eab75824d605f,1,1,debit_card,70.47
16b862d566caed363b2b54292961ee4d,4,1,credit_card,52.84
3cc57d3144ae8df639a05eb5783f872f,3,1,credit_card,161.1
4809cd2c1bf682210c70023118f90090,1,1,boleto,84.38
597310d5c3dc11229fe9221f13489cab,1,1,boleto,497.54
dd14e4539ba07259df22193425fec692,1,1,credit_card,42.52
878bc028afb196a8596fd879677951d0,1,1,boleto,126.9
d9f8ab7ca2bbc52a9d6ff1fb33cb8870,3,1,credit_card,69.59
e6d7920ba4f7a2673a980bd60d46cb53,1,1,boleto,167.88
84e6a322d835896ceba151ef3c62ec4a,1,1,credit_card,31.93
2292c00843a93f0cff36af4ad5791098,10,1,credit_card,465.02
4cae92e6569eee11b2131d430831e76a,1,1,credit_card,170.32
513ef95a7ac014150c418be0ae6072e3,3,1,credit_card,37.25
452b706af12e25e6c8c740b4dc493ab0,4,1,credit_card,84.59
72be63e3e95e35d1583eaedc9c52047e,1,1,credit_card,141.94
72be63e3e95e35d1583eaedc9c52047e,1,1,credit_card,141.94
da0b10b78f4b4fd25b1635724889e7df,1,1,credit_card,89.3
48a9ea3e1c382a1103caddec631502f7,9,1,credit_card,93.19
70ee631a6eb795832e5318331fdf56d3,10,1,credit_card,762.4
dbcdd36c9c9608e8f8b678b63979aea6,1,1,boleto,264.07
aec0f45f4c980472a8293f2213d49a19,1,1,credit_card,37.58
559b48b2657652051b0d9453eeb7748b,1,1,boleto,54.44
afcee0adfa39a03591a13aff66b87cb7,1,1,boleto,123.4
ef8a1796602cccf845d2285c455df4fd,3,1,credit_card,605.32
9a2429938d2e617c52eb50bf1a2d778e,1,1,credit_card,162.34
56f6190220875c4b43447003fb61f7f7,6,1,credit_card,91.1
46936461f0c4e3c80b9289ce5fc1682a,1,1,credit_card,150.89
195416246665b8268100ef5fde9722b4,1,1,credit_card,150.89
8c942d6d0cb6781e00df7a3fafc8ef86,3,1,credit_card,102.88
2935c56eef4b858e80e28d27d3243b33,8,1,credit_card,150.98
e7eae9fb17a9b0cae9fdb0dad8afccdd,2,1,credit_card,57.6
f1e8643379e102eb64bc8ed6989a2ec7,2,1,credit_card,27.39
2e3d25ae760b48fda536f1be145cab46,5,1,credit_card,169.05
c3716204ec5bc2bc5593bee858279148,4,1,credit_card,88.49
5b47f32186757d8b4a545a4b82df86e3,1,1,boleto,113.54
960fbbe89375098d7a51e5f0c31c4f8c,9,1,credit_card,99.65
4a0746838da42155bfc10fe57284b734,1,1,credit_card,256.59
e5ebdfcf7ffbc2034f2174cd59f98022,5,1,credit_card,198.2
eadacbfcfaf0f46f0116f30b1f471839,2,1,credit_card,88.08
f5015478961b5f11f858cae0085ed47f,1,1,boleto,62.07
20c466dbd262fb696b75ddc99e1feea9,1,1,boleto,73.38
74c415339f4e4bc0b0ce2d6c6d067b2a,1,1,credit_card,197.29
616af40af63ff5056d43ea07a322c10f,1,1,credit_card,29.41
c4e471ceef59a7434978cda5d4ab9d4a,1,1,credit_card,32.78
52551c4e4b5997c9976b970f8f194c7a,1,1,boleto,109.49
52551c4e4b5997c9976b970f8f194c7a,1,1,boleto,109.49
2276bb734e4633294d205c492f92ee24,2,1,credit_card,194.47
43c763c109439b6539856457239dea95,1,1,voucher,88.83
c514dba8d0ed614c6a397d2f0f3fe202,10,1,credit_card,122.42
df6fa74a16bed851d7f975f90b40c2c1,1,1,credit_card,279.91
d352203f1fde0768cd6380b097bdd641,1,1,credit_card,300.9
d164e41c70ac2dbfda7c7d8ddb079ff1,1,1,credit_card,32.35
d64aa68e4a96734f280b7ddf0852d511,6,1,credit_card,256.79
109cab5f6704a2283126e67b891be7c6,3,1,credit_card,83.29
3d352a1e37d7eabd08d9104244fa0e21,1,1,boleto,152.88
7e10e8b9d6949e7caa76063a954cc035,2,1,credit_card,135.96
fa697b388baf8290832c78919a16f07c,1,1,boleto,197.93
9239beaa2a2830fe4b672e3e1029f723,2,1,credit_card,270.15
bbae6c48f9a555fcdfc699ed409760f8,8,1,credit_card,219.52
c314dee9e9d49560087a6ccb64ea5850,1,1,credit_card,110.46
a440318fc0b00f62bd45c052abf0837d,1,1,boleto,85.81
9f14c1ef946ed872bfb5f6c2ca8adc3e,1,1,boleto,157.07
777b6aa912493add4d77e360d2e875b5,3,1,credit_card,116.28
ba436db3c441f63a8ed34e695ed2e9f4,1,1,boleto,123.68
c3abf9f271f2012d5285091cd7f39065,3,1,credit_card,38.51
47bb09f714d24bbcfc867a3360a62bc7,3,1,credit_card,213.96
4dfad98bcd19297e40c55fed3d22710a,1,1,credit_card,141.98
c17e81cb2a5eb783cd08fa89053a0ae4,1,1,credit_card,71.71
08d3065cbe303862e9a0b0caa4fdc482,1,1,credit_card,115.42
a8898844029abdc3064b4fed7ca04a47,2,1,credit_card,58.37
2f8eea85236019981baf4408c9123ff2,2,1,credit_card,105.85
5698301facad559e3efdf43331ee9fbb,5,1,credit_card,117.74
1e1f55e84a253d6d6a915abb6d97dea5,1,1,credit_card,158.73
53634abfa021aeb4c2f55720b85896a9,1,1,credit_card,3.73
53634abfa021aeb4c2f55720b85896a9,1,2,voucher,82.08
dfe1a1cff6291723d37ed8f60e12d5c9,5,1,credit_card,158.28
20a9733a8c2daed3d21e51040ecb4f22,1,1,credit_card,87.72
e1c3b239864054d01af7e2f39c51277f,1,1,debit_card,77.53
0759c200a1d9ec728ba380676bccb583,1,1,boleto,76.51
3e5e7b5fa03b93333f27d876d4026ec3,4,1,credit_card,99.8
bb7ec3c89a7e6653763308a7c4fb5c78,1,1,credit_card,52.58
e9d3870c94774c253667bac771984fea,2,1,credit_card,94.53
d81279129aadfee1ce13623cda6696b1,1,1,boleto,72.78
e72450542c928ad8e6b46090ff517d28,6,1,credit_card,168.74
22c09cd15f10a96d39c883f5624f4b36,1,1,voucher,59.0
36cb708343fe4dda12b39e7b5df9f059,8,1,credit_card,704.9
038d5a6b482993420e9717f2abd8c64e,3,1,credit_card,125.33
d6b9106922b7e0ca6ce853d83c79e8b4,5,1,credit_card,138.28
1a07716b6436453931373e91e77d4cac,1,1,credit_card,185.23
dc67745e87e769607de677683ab1fd08,2,1,credit_card,158.79
8c9e191de5ee58e2cbd018c2943ff9b2,3,1,credit_card,162.18
8c37353173db5c03df9e813cfe9a9326,2,1,credit_card,28.08
ca1a95284ae96a8e085f7671c44f37a4,2,1,credit_card,206.5
adfdb27a08daee708353f76e9b690c75,6,1,credit_card,206.91
dbcb89699a4736bcef1373eb9d8ae5d1,5,1,credit_card,272.64
c1b201e5eb96303eb4ab364a295b0f59,2,1,credit_card,126.73
9d00e5dd1d0a6dc258a09e9c90854357,1,1,boleto,16.62
9e1af984e96a8cc587030a122789d6ab,3,1,credit_card,186.08
765442de6466c0bb079c22b8b20e0eab,2,1,credit_card,367.65
b174fa32929e4af3622213e835cfa84a,1,1,boleto,151.37
0f3364667a15dc0788e306bbccd63dd2,3,1,credit_card,72.85
34fa04ae9347956d2876622bfd9dcc6b,5,1,credit_card,118.41
63d5a61c9ac86b057e0481c5f0a09076,1,1,debit_card,176.7
9c87db8f630adc540b7c729671495b89,7,1,credit_card,390.77
b2992564e3317f1fc1c905457cf58ec2,10,1,credit_card,367.28
1040f4deb3dbe7e74823021bbd180c48,2,1,credit_card,160.96
cdcc163c185b029690476757900236bf,1,1,boleto,98.49
217b7db8f789d4e8a708dcc7785654f0,1,1,voucher,52.57
00db2a1432df0362887d960d764b6c3b,10,1,credit_card,525.36
acc3d4031cbd2f28ac6b5b71427a054c,2,1,credit_card,130.75
1e3d57a4836bec3a8fcff02f91f9e267,1,1,credit_card,60.0
5d51f0a48e80b27ca1bf88d642081b2e,8,1,credit_card,83.29
013fc018eb551c681b2a20db1ae5034f,1,1,boleto,93.65
24f1803064ef788a570a74e04dc6663f,1,1,credit_card,51.35
605fd97fbb26cf85ebb72313b06d28cb,3,1,credit_card,161.09
980044cb2540e5978dc610bcc47bb9e7,1,1,boleto,48.21
7d6f7d9aa719152feff4bbeffa2a1624,1,1,credit_card,47.44
c55b713402772627a52ca8c8260023e1,1,1,debit_card,879.29
9b87b416a8eafa9023a1ade52ae320a2,2,1,credit_card,239.85
13d341318c77969f10d77e1382957542,1,1,boleto,38.86
a3f586050d25a10efc72e242c88e0c03,1,1,boleto,58.38
67cca1c782499ea74f0c15678ff90078,1,1,credit_card,51.92
4d33c3b8db205a116cc13b56b4cbf5cd,1,1,debit_card,92.55
443423734b6842141a0aacbbb2ded10a,3,1,credit_card,38.51
